Time_Stamp,Temperature (°C),RPM,Fuel_Efficiency,Vibration_X,Vibration_Y,Vibration_Z,Torque,Power_Output (kW),Fault_Condition,Operational_Mode
2024-12-24 10:00:00,60.30858489559441,3426.8275879445323,20.44547154492103,0.874657204606231,0.005685970881840419,0.5297983046560711,107.87765852330168,23.367683829890602,2,Idle
2024-12-24 10:05:00,112.70505496391512,2949.7584244606196,23.083946992274225,0.6964606815197845,0.3917786911513076,0.12433611953921331,60.351655060287314,57.94102231569467,3,Cruising
2024-12-24 10:10:00,108.67097574095487,1817.9710404410007,20.55532584104797,0.49527601336062266,0.18971359814382882,0.8864172156876151,110.98656425085804,47.73299847579394,2,Cruising
2024-12-24 10:15:00,107.11469056948417,2730.660539406921,23.226431089973932,0.9862060047889584,0.983201681353459,0.4681141574902268,77.41679296149624,44.11203926890593,2,Cruising
2024-12-24 10:20:00,118.07581400539277,1854.488676596831,21.1482258336329,0.7108098740493588,0.10113882436420729,0.48103404268187266,100.47588078051263,80.68197181619114,2,Cruising
2024-12-24 10:25:00,78.15721027989582,2324.480475757351,16.627448312127513,0.48448220422746946,0.24201345717494616,0.43750370852632636,91.49507715138122,86.98182026009806,0,Cruising
2024-12-24 10:30:00,114.08453418154129,1128.4392882204804,26.561841180243402,0.26197401168476275,0.7153176124710332,0.2802947976076763,123.15687677684124,82.441668372058,1,Cruising
2024-12-24 10:35:00,108.39993560249857,2424.950037598232,24.15541152523971,0.4321892399102375,0.7611217317070776,0.869901230183293,152.34902635519916,80.37180924572084,1,Idle
2024-12-24 10:40:00,84.48565523655486,1662.5004024085229,25.535556716364795,0.14034161900501274,0.34132606999801474,0.17281757515032137,90.76338380556027,27.12889905882203,0,Idle
2024-12-24 10:45:00,73.57344256753848,2815.996636198265,28.375971606489927,0.3843563361613882,0.034135509121799745,0.23066259287819102,127.34825603968234,31.823300462409794,1,Heavy Load
2024-12-24 10:50:00,89.2137643602631,3074.0522564507287,18.53231174046179,0.7227113266750841,0.40497775370237554,0.13780309923873468,63.89783796233024,80.56877005738147,3,Idle
2024-12-24 10:55:00,71.28905762546371,1475.7196826536815,26.177408573927273,0.900113322936404,0.8015079488576191,0.42809683497790596,183.52402562037787,67.22660768290152,1,Idle
2024-12-24 11:00:00,79.15253565209862,3438.895028074893,26.01060985834376,0.5319821084901459,0.13706040828735921,0.11515587743063438,68.64346896748836,56.51474457536432,2,Cruising
2024-12-24 11:05:00,76.33162391449773,1134.6793992991886,28.245559791057484,0.3509078469211274,0.0760778690444397,0.8036556120640962,108.76430906648537,28.164066104749388,3,Heavy Load
2024-12-24 11:10:00,101.2251425915114,3276.031091711389,24.076623038786114,0.18773387887874904,0.8175809499104006,0.39469097916780693,169.94840888823546,66.62882700447858,3,Idle
2024-12-24 11:15:00,83.38006230068576,1233.9200115311485,29.015598239545078,0.944053243984863,0.3093626166293163,0.6681164922697925,186.79138727615862,62.89329392115387,3,Idle
2024-12-24 11:20:00,89.74148057077609,2100.4378298583924,21.702655137100525,0.9481529822692245,0.7061271515813936,0.958980079259663,92.9177219834344,63.519162933825235,2,Cruising
2024-12-24 11:25:00,87.87383627760765,2597.050956946939,15.731312156149205,0.0896871019575991,0.6356854056699931,0.41323473168391855,70.61565275215303,26.82574558158563,3,Cruising
2024-12-24 11:30:00,100.99259880777387,1429.0948922388534,27.952732285461373,0.2855696938362845,0.38401511376048236,0.7865864949540207,149.49191915547095,23.259810470455456,1,Cruising
2024-12-24 11:35:00,66.89877527159436,1632.6752540689756,19.766451268480314,0.4159807803711413,0.6201891347201913,0.7725671172924439,110.69043029123222,29.391655198526294,3,Idle
2024-12-24 11:40:00,78.92225689984672,2821.3348391161517,28.19856744833544,0.4134527221570429,0.586152766999823,0.472407532777429,182.9133903636237,36.40978414019394,2,Heavy Load
2024-12-24 11:45:00,89.5000893318716,3347.8566962764403,28.200785299039822,0.193670899248801,0.4209211362137809,0.6063398447820915,184.35694683913187,61.39178688942977,0,Cruising
2024-12-24 11:50:00,117.06125598364498,3352.4464098327317,25.885310977096914,0.4709026379744953,0.7738851423455712,0.06886485853145874,129.2151908945329,40.19034305171408,0,Cruising
2024-12-24 11:55:00,108.41480363332911,2096.0181015435837,27.667071233741048,0.601611337839438,0.711120367842487,0.10102413460793802,94.17404339176923,43.018640128446954,0,Cruising
2024-12-24 12:00:00,68.06181655247066,1311.471878339919,22.314908147133522,0.43334721803313203,0.9262154641702705,0.26196987338814437,145.40358886303954,61.54204568008498,2,Heavy Load
2024-12-24 12:05:00,60.92809085420327,3077.199354411273,27.82902901552632,0.02680186821146202,0.4378764323929336,0.6632051696623239,151.99403633497633,42.72026833148007,2,Cruising
2024-12-24 12:10:00,99.07248999153198,2188.2837002320985,15.26680476758996,0.9663797909400972,0.3123180923147998,0.07793423755138373,156.7376951488519,76.5520414036301,2,Heavy Load
2024-12-24 12:15:00,99.16829775448355,3957.1933448149302,17.105673535369714,0.4204129621721908,0.3946249972132594,0.8428684778194239,123.54759659580704,74.90898964295307,1,Idle
2024-12-24 12:20:00,69.57433593111111,2783.930700084594,19.894495892403917,0.7222627608107812,0.482418543714774,0.4939440601887445,174.65784836586693,48.07878321268103,0,Idle
2024-12-24 12:25:00,88.03337139609444,1923.3025254234026,28.360070239766,0.5922180011954656,0.17148511653610887,0.018667030630208137,80.4795017078131,93.6464667276693,1,Heavy Load
2024-12-24 12:30:00,86.23425137067454,2527.4583816954337,16.310693421173756,0.02682507619627772,0.4510866320650856,0.041896037407866515,129.5475849976665,29.973863448604277,1,Heavy Load
2024-12-24 12:35:00,102.41247370936881,3162.095933074634,26.914210968955413,0.1533106315513142,0.7870159782378652,0.9136532613538789,198.63643403025588,40.85834097509438,1,Idle
2024-12-24 12:40:00,62.50792450415793,2220.364827718422,29.936659890016863,0.8545038808286941,0.025459680174073074,0.03549518372636773,79.27734499697837,34.11845309982957,0,Idle
2024-12-24 12:45:00,95.30283313313754,1404.6827223920673,22.10570209501611,0.1495030340679362,0.6148792582520611,0.4585673046066011,57.50847730897758,45.577590877615975,0,Idle
2024-12-24 12:50:00,61.52401106470713,3830.8074455266833,24.405725748508942,0.41198320173506064,0.34607421182806897,0.3821942139553991,170.2686132257695,67.8941106279451,2,Idle
2024-12-24 12:55:00,95.45114876133073,1187.9671643821598,29.865548449078418,0.16386369290130032,0.0007405368145717572,0.8707810345433432,146.22856231854306,41.01708087899009,3,Cruising
2024-12-24 13:00:00,112.49554554589722,3771.764174480956,24.81286270613329,0.6568642331288151,0.28130646888608724,0.49746598563706057,82.13084541832434,35.91605164336835,2,Heavy Load
2024-12-24 13:05:00,105.64565537143719,3517.185304871721,22.988763523966497,0.9076076577465296,0.03172384847654042,0.5501481071873439,185.26308755334944,20.148909696266564,3,Idle
2024-12-24 13:10:00,74.73995074389427,3067.9233653676256,17.600664252454962,0.14296632042286994,0.8086529894777952,0.7016106556687269,75.4988377680958,26.062210892763254,3,Heavy Load
2024-12-24 13:15:00,104.96111023299007,2208.4882689662572,27.919058128786848,0.9690647410216703,0.20387723898763055,0.5279082672787936,142.56932767286793,84.07154242428749,3,Cruising
2024-12-24 13:20:00,87.63802099717815,3382.5701676969184,27.073031240074563,0.07125901505530852,0.3251769447117717,0.4390625625460728,165.57678030824215,87.59956993067891,1,Cruising
2024-12-24 13:25:00,94.00023010995204,1518.6599801627012,23.56533199243955,0.8751403613815074,0.1109760221375059,0.5153429730341149,65.05156840095884,83.89211642091865,2,Idle
2024-12-24 13:30:00,102.25870588879621,3931.6728012758804,25.44262081990635,0.606887976195874,0.895177874716871,0.38415292976629967,124.37067589423357,89.41103961263907,0,Idle
2024-12-24 13:35:00,111.09640247035146,3119.925116292858,21.060601688906257,0.9363312001045059,0.824743673412856,0.8584999246503191,133.91514596559068,76.81619548987308,1,Cruising
2024-12-24 13:40:00,65.03372636539098,3675.7091090450435,28.56747911218424,0.6963256881048598,0.6130526327450263,0.20696689106386457,163.93169149544585,59.91928221167758,3,Idle
2024-12-24 13:45:00,63.28641505127206,1175.4125584894778,20.395412913551354,0.2184629470036179,0.32542173549813247,0.28844806483283236,92.85425629725209,71.84142949079722,1,Heavy Load
2024-12-24 13:50:00,111.21216011993388,1345.1922928687836,16.038076095212837,0.00016964514402550979,0.45379735046007585,0.19542578392882648,165.44681831702,52.519314539188045,3,Heavy Load
2024-12-24 13:55:00,106.58015774150238,2448.2869654133647,21.35033899404545,0.7072294521923899,0.7852136321964149,0.36900107442673613,61.67956724762978,76.99326211894245,3,Idle
2024-12-24 14:00:00,113.4459659008206,1095.1339000866196,23.7308983180555,0.14001529060189555,0.4961062686762725,0.6277509944087335,57.52452758395061,83.67492017328478,1,Heavy Load
2024-12-24 14:05:00,107.53218038139373,2331.695458102763,24.076309820063727,0.35592651777310047,0.3938386981582732,0.842749748539487,107.92858667932279,91.90409905756935,0,Heavy Load
2024-12-24 14:10:00,70.16244317880806,3694.8033279044666,21.78513737815368,0.08571270535496855,0.885102602020616,0.995647741365113,177.02712859400577,31.162207165871312,3,Cruising
2024-12-24 14:15:00,108.04778169340835,3463.711400647322,23.308244576001137,0.39146553096943726,0.23028759252400732,0.250839157434659,191.35096488913547,97.82330949072664,0,Idle
2024-12-24 14:20:00,95.24950466964833,2807.6399706580223,28.201455098529486,0.7762919348309724,0.1504462039704051,0.014298935230229848,58.86167155789413,45.30832523132653,0,Heavy Load
2024-12-24 14:25:00,63.15581457658969,1724.1468398687355,20.434117221241245,0.6961625429069581,0.6002280924095612,0.5473841354937705,139.6920902789036,24.410976543578656,0,Heavy Load
2024-12-24 14:30:00,94.80038107615421,3233.5134381992543,28.006851812438754,0.9440755103662043,0.29549645816689873,0.7430754477390193,157.28100905531682,95.07668696188327,1,Heavy Load
2024-12-24 14:35:00,109.96958964495735,2222.9043970995704,29.705855030847168,0.9315321610228399,0.6844855151644964,0.6800841921670981,82.98020850453071,54.780320092235684,1,Cruising
2024-12-24 14:40:00,118.79449927243871,1968.3325300694569,29.102395798652992,0.009335978319252258,0.13850265413830587,0.7240220647568123,152.650262001207,73.72104015579154,2,Heavy Load
2024-12-24 14:45:00,104.5158489950152,3567.6730032000346,27.185893456633337,0.8126367773782774,0.15577950608910507,0.38620570422173117,85.88989462560258,33.56706104539542,1,Heavy Load
2024-12-24 14:50:00,99.50147939046583,1757.9394960492975,29.62735806449799,0.6679743489960696,0.5406534755566123,0.18834228560490596,65.40793453671205,92.70617383295169,1,Heavy Load
2024-12-24 14:55:00,91.98815481717509,1960.6464989326769,21.711085290990734,0.8549522413727842,0.024505109385594914,0.45585874324502806,83.8531927419746,81.99867424305012,2,Idle
2024-12-24 15:00:00,80.3316604940168,3718.093937212368,25.698698802436546,0.33904239160329963,0.4895689418016035,0.8921632310963167,145.868657622645,83.61646145612747,1,Idle
2024-12-24 15:05:00,70.37832373161602,1144.959798019743,17.745940003949052,0.2404840120916879,0.5350109418588,0.8301816582824928,50.42885318183282,36.692487079183735,1,Cruising
2024-12-24 15:10:00,75.69269117531583,3131.806016888345,21.14536458828113,0.33066311153013594,0.24336134772514229,0.7747335434637526,184.94093080765037,29.781386370286125,1,Heavy Load
2024-12-24 15:15:00,90.30471086174003,1187.4839894060178,26.78651114433719,0.7576329192331713,0.9197133145300533,0.0038611242033054216,111.9563452819304,35.32847738294255,1,Cruising
2024-12-24 15:20:00,111.0913106296297,3132.069253013836,26.16004490206482,0.35951095027041424,0.12815883705237208,0.08655915630019617,132.87344851315686,59.52909695348549,3,Cruising
2024-12-24 15:25:00,72.13635616453936,3882.4367880105983,27.937829749408564,0.5891814673438698,0.6718422149583898,0.4823979454917481,80.95785270666062,43.452333403856954,2,Cruising
2024-12-24 15:30:00,86.56642742058852,3370.942566584015,25.15821306701935,0.23378593697250738,0.7504672115051613,0.8627384582428738,111.1343253889107,86.49773472522833,3,Heavy Load
2024-12-24 15:35:00,87.61812562895949,3442.4670320193013,23.44030009774562,0.30792941689816555,0.15524533895402226,0.3342054711372273,167.18492720990326,94.95800356434577,1,Idle
2024-12-24 15:40:00,73.81645122241412,1399.6724613077467,23.477173046178997,0.042378712847327304,0.10734231871541333,0.9471317982778383,195.850625508479,80.54285123770569,1,Heavy Load
2024-12-24 15:45:00,82.35955531313682,2895.935724465403,20.382271745996842,0.8480231993483822,0.33814082569645565,0.2725474609896519,177.56126539709635,55.31123299313095,0,Heavy Load
2024-12-24 15:50:00,118.53613535786076,2518.9987542205927,20.364888125853447,0.6814570853554778,0.42991607696930334,0.742279162138696,112.69795912271661,80.46217671498371,1,Idle
2024-12-24 15:55:00,109.16838355188672,3903.9682680429787,19.92219477449145,0.6651231103298341,0.13881094040755249,0.7531108121603105,66.40400893224644,59.36664869261513,2,Heavy Load
2024-12-24 16:00:00,90.57333059462341,1667.5636282527078,26.766870575879004,0.8328154663249678,0.9943149045013966,0.01619948777851199,112.10957143400162,77.06290845238775,1,Cruising
2024-12-24 16:05:00,71.53661598753585,2828.954152023559,23.0275522367527,0.250399311911618,0.681474402814207,0.1180691948000604,69.03081335796713,89.02598538416692,0,Idle
2024-12-24 16:10:00,63.21626047640668,1312.2076606989808,19.4361376259736,0.300666646467897,0.5763665258276799,0.418981986314211,181.35393797759227,25.23502370638954,3,Cruising
2024-12-24 16:15:00,107.54334319617766,2563.5482221040797,22.79764213832916,0.2695423910827478,0.8416876677526651,0.32131601431258916,55.72080110581098,26.446797450106345,3,Idle
2024-12-24 16:20:00,95.75726353213398,2329.3147781393145,24.06925357895249,0.7692280210815357,0.2646972839691073,0.9864805482874094,190.73602226679708,86.12005492760576,2,Heavy Load
2024-12-24 16:25:00,119.2899254936473,3002.9815564939026,15.803283751602745,0.8096816761813163,0.32653306259502457,0.9894509237253514,89.55397222952837,33.43470807481761,2,Idle
2024-12-24 16:30:00,66.11134537395323,1147.1535388200555,27.497211203790236,0.3248981865901346,0.12469157560057409,0.3320431282555486,136.7596333394975,80.83235007360118,2,Cruising
2024-12-24 16:35:00,118.81455256511708,1908.2864203386744,22.009561893086627,0.5990757932416231,0.5926984105503769,0.0014621771701561759,154.34576725627218,43.03194763608072,1,Heavy Load
2024-12-24 16:40:00,108.3394467701317,3093.477447568705,26.548968467864164,0.6775630369260424,0.5642825839094878,0.5621198232716608,122.46967088766856,38.891586892567,0,Cruising
2024-12-24 16:45:00,64.87223164328333,2855.781875329505,28.861461019559233,0.957321304434269,0.2642901752229424,0.659473792094811,95.59846537295954,88.38313730849005,0,Idle
2024-12-24 16:50:00,66.88888697249345,3734.411448528266,21.52327665510829,0.7045326278794501,0.8854482650034939,0.19235944100414681,98.34416256342666,44.3805909495789,2,Idle
2024-12-24 16:55:00,69.89504159940287,3961.19873926678,26.843527633833126,0.048643633371510786,0.8236293678033393,0.5083835903778138,55.318462974552794,68.47862639647602,1,Idle
2024-12-24 17:00:00,113.0427560141072,2995.4472556273413,27.55133704905447,0.7290797314400217,0.7404513654126276,0.5585670376402013,129.5788966838437,47.905188852462004,2,Cruising
2024-12-24 17:05:00,92.79597573984483,1908.6165034545897,23.86709177882154,0.34878722804928997,0.3406605991384484,0.9005600970300607,160.67249971768885,79.78932115885341,0,Cruising
2024-12-24 17:10:00,76.39103738250894,3940.1021889315366,23.7160979678729,0.8061593185388632,0.6566260315535835,0.7685389998138933,79.9294154556002,86.563226934841,1,Heavy Load
2024-12-24 17:15:00,84.7764735246185,2343.470446947863,22.44990425688421,0.5243418995253568,0.22729057626711946,0.530626260436703,121.18378556867096,37.74370028569106,1,Heavy Load
2024-12-24 17:20:00,99.12220043717284,2009.0457090515379,25.872328233032217,0.5358863340134656,0.33845805223965986,0.1982588805640979,189.59885796017454,69.70468928835535,0,Idle
2024-12-24 17:25:00,63.19398513311924,1670.3586133703525,21.687932340926555,0.5133946701928569,0.5945685528949181,0.9892021133898568,186.21229237080072,30.67762598220302,1,Heavy Load
2024-12-24 17:30:00,100.9592639982229,2528.307761743007,29.89482842799037,0.24806817380670443,0.582815362684726,0.004066191947423525,72.53584498753933,82.79373429871018,3,Heavy Load
2024-12-24 17:35:00,102.56872155635111,1178.1780338381288,18.599664478568602,0.2506041608123467,0.3123897791685596,0.889392048728735,128.28223118623202,60.405790043237616,0,Idle
2024-12-24 17:40:00,94.608426810473,2407.814065457075,15.908354881553283,0.3036658553158357,0.8057446661323551,0.6922750816714647,169.53777566656538,52.143845206594875,1,Cruising
2024-12-24 17:45:00,87.39396889165991,3832.896554098676,26.945087179273532,0.22652711516397606,0.8824195902647275,0.7532297016001059,168.74182679599528,28.72760652500527,3,Idle
2024-12-24 17:50:00,78.01955720088189,2444.5561915751737,17.219325403551064,0.7585059198194213,0.7422184937155637,0.8948773309025753,128.494546075927,45.38314196796663,3,Heavy Load
2024-12-24 17:55:00,73.54798769556828,2000.01716045096,18.48207029689172,0.0023273839376427574,0.8155096900877383,0.35816683494814283,91.93304579756699,60.484737976969896,1,Cruising
2024-12-24 18:00:00,79.87079340440866,1912.3859547791485,28.600380755239854,0.1531994119439566,0.5527408792552446,0.5899326011093444,145.89359411570393,22.69690672700949,3,Cruising
2024-12-24 18:05:00,74.39188535044714,2274.2198199234545,24.649794578142775,0.1793565946323059,0.05209916127969949,0.049716205509907074,66.81997486767149,39.489870137009284,0,Cruising
2024-12-24 18:10:00,64.17960436032178,2019.1079334491774,27.38103459781372,0.7591387059610087,0.9612967677694213,0.1672366806617709,199.90940233160606,37.84491226574657,1,Cruising
2024-12-24 18:15:00,90.25038224266594,1066.2411707298907,25.735531143503948,0.19040586019176753,0.505934814325567,0.4253123915458309,93.35246142745655,29.85549037890233,0,Cruising
2024-12-24 18:20:00,70.3041999900292,3585.761509565006,17.349396477460626,0.4490966635998681,0.3440509722581988,0.9601938661723224,149.67747886340388,31.211060452577648,0,Heavy Load
2024-12-24 18:25:00,97.96798997263616,1938.9023412818651,29.956265586153634,0.8072235243554065,0.08767941146674973,0.7900867591490911,59.437535945282775,78.7182936440838,3,Cruising
2024-12-24 18:30:00,110.95616879321489,2261.358046871327,27.217844790936418,0.04205830426975343,0.4922920434083907,0.3878578618058913,101.22816462358233,35.082662356442285,2,Idle
2024-12-24 18:35:00,96.60900953779661,2983.4093164277765,17.122468295969796,0.6899323168008391,0.38571068014065857,0.27348194532306536,186.4362889386325,43.79795218417715,0,Idle
